symbol,asset_type,name,description,cik,exchange,currency,country,sector,industry,address,official_site,latest_fiscal_date,previous_fiscal_date,latest_revenue,previous_revenue,latest_net_income,previous_net_income,latest_gross_profit,previous_gross_profit,latest_revenue_growth_%,latest_net_income_growth_%,latest_gross_profit_growth_%
PEP,Common Stock,PepsiCo Inc,"PepsiCo, Inc. is a preeminent global food and beverage leader, based in Purchase, New York, with operations extending to over 200 countries. The company boasts a diverse portfolio of well-established brands, including Pepsi, Mountain Dew, Gatorade, and Frito-Lay, strategically positioning itself within the rapidly evolving consumer landscape. With a strong commitment to sustainability and innovation, PepsiCo prioritizes environmental stewardship and social responsibility while actively responding to shifting consumer preferences. Through ongoing strategic acquisitions and robust marketing initiatives, PepsiCo not only reinforces its market dominance but also aims to enhance shareholder value amidst increasing competition.",77476,NASDAQ,USD,USA,CONSUMER DEFENSIVE,BEVERAGES - NON-ALCOHOLIC,"700 ANDERSON HILL ROAD, PURCHASE, NY, UNITED STATES, 10577",https://www.pepsico.com,2024-12-31,2023-12-31,91854000000.0,91471000000.0,9578000000.0,9074000000.0,50110000000.0,49590000000.0,0.41871194148965246,5.55433105576372,1.0485985077636621
PFE,Common Stock,Pfizer Inc,"Pfizer Inc. is a prominent global pharmaceutical and biotechnology company, based in New York City, with a rich history dating back to 1849. It excels in various therapeutic areas, including immunology, oncology, and cardiology, and is celebrated for its innovative approaches and robust pipeline of medications. Notably, Pfizer gained global recognition for its rapid development of the COVID-19 vaccine, playing a critical role in combating the pandemic and underscoring its commitment to addressing pressing health challenges. With a focus on strategic partnerships and pioneering research, Pfizer is poised to continue as a leader in enhancing healthcare outcomes worldwide.",78003,NYSE,USD,USA,HEALTHCARE,DRUG MANUFACTURERS - GENERAL,"66 HUDSON BOULEVARD EAST, NEW YORK, NY, UNITED STATES, 10001-2192",https://www.pfizer.com,2024-12-31,2023-12-31,63627000000.0,59553000000.0,8020000000.0,2133000000.0,41846000000.0,30340000000.0,6.840965190670495,275.99624941397093,37.923533289386945
PCG,Common Stock,PG&E Corp,"PG&E Corporation (PCG) is a premier energy provider in the United States, primarily operating through its subsidiary, Pacific Gas and Electric Company, to deliver electricity and natural gas to millions of customers across Northern and Central California. Based in San Francisco, PG&E is focused on ensuring reliable energy services while tackling pressing challenges such as climate change and infrastructure modernization. The company is committed to sustainability, actively investing in renewable energy sources and advanced technologies to bolster grid resilience and minimize carbon emissions, thereby positioning itself as a crucial participant in the shift towards a clean energy future.",1004980,NYSE,USD,USA,UTILITIES,UTILITIES - REGULATED ELECTRIC,"300 LAKESIDE DRIVE, OAKLAND, CA, UNITED STATES, 94612",https://www.pgecorp.com,2024-12-31,2023-12-31,24419000000.0,24428000000.0,2512000000.0,2256000000.0,9158000000.0,4002000000.0,-0.036842967086949396,11.347517730496454,128.83558220889554
PM,Common Stock,Philip Morris International Inc,"Philip Morris International Inc. (PM) is a premier global tobacco company headquartered in Switzerland, recognized for its dominant portfolio of brands, including the iconic Marlboro. As a leader in the industry, PMI is strategically pivoting towards smoke-free alternatives, evidenced by its substantial investments in research and development to innovate products like IQOS, which employs heated tobacco technology. With operations in over 180 markets, the company is dedicated to redefining its business model for a sustainable future while consistently delivering strong financial results.",1413329,NYSE,USD,USA,CONSUMER DEFENSIVE,TOBACCO,"677 WASHINGTON BOULEVARD, STAMFORD, CT, UNITED STATES, 06901",https://www.pmi.com,2024-12-31,2023-12-31,37878000000.0,35174000000.0,7034000000.0,7791000000.0,24549000000.0,22281000000.0,7.6874964462387,-9.716339365935053,10.179076343072573
PSX,Common Stock,Phillips 66,"Phillips 66 (PSX) is a prominent American multinational energy company based in Houston, Texas, focusing on refining, transportation, and marketing of petroleum products, alongside offering midstream logistics and chemicals solutions. With a strong commitment to sustainability and innovation, the company leverages its extensive infrastructure and strategic partnerships to meet growing global energy demands effectively. Phillips 66's diversified operations and forward-looking approach position it as a significant player in the evolving energy landscape, dedicated to generating long-term value for its shareholders.",1534701,NYSE,USD,USA,ENERGY,OIL & GAS REFINING & MARKETING,"2331 CITYWEST BOULEVARD, HOUSTON, TX, UNITED STATES, 77042",https://www.phillips66.com,2024-12-31,2023-12-31,143118000000.0,147262000000.0,2117000000.0,7004000000.0,4863000000.0,11285000000.0,-2.814032133204764,-69.77441462021702,-56.907399202481166
PNW,Common Stock,Pinnacle West Capital Corp,"Pinnacle West Capital Corporation (PNW) is a prominent utility holding company based in Phoenix, Arizona, primarily known for its subsidiary, Arizona Public Service Company (APS), which serves over 1.3 million customers statewide. Committed to reliable and affordable energy, Pinnacle West focuses on sustainable practices and the integration of renewable resources, positioning itself at the forefront of the clean energy transition. In addition to its core utility operations, the company owns Bright Canyon Energy, which enhances its portfolio by developing innovative energy solutions. With a strong commitment to operational efficiency and regulatory compliance, Pinnacle West is strategically positioned to adapt to the dynamic energy landscape while delivering consistent shareholder value and fostering community development.",764622,NYSE,USD,USA,UTILITIES,UTILITIES - REGULATED ELECTRIC,"400 NORTH FIFTH STREET, PHOENIX, AZ, UNITED STATES, 85072-3999",https://www.pinnaclewest.com,2024-12-31,2023-12-31,5124915000.0,4695991000.0,608806000.0,501557000.0,2137193000.0,1844609000.0,9.133833518846183,21.383212675727783,15.861572831966015
PNC,Common Stock,PNC Financial Services Group Inc,"PNC Financial Services Group, Inc., headquartered in Pittsburgh, Pennsylvania, is a leading bank holding company offering a wide array of financial services through its primary subsidiary, PNC Bank. With a presence in 21 states and the District of Columbia, PNC operates a network of 2,296 branches and over 9,000 ATMs, catering to the diverse needs of individual and institutional clients. The company excels in areas such as asset management, wealth and estate planning, and loan servicing, bolstered by a strong commitment to innovation and customer service. This strategic focus positions PNC as a formidable competitor in the dynamic financial services landscape.",713676,NYSE,USD,USA,FINANCIAL SERVICES,BANKS - REGIONAL,"THE TOWER AT PNC PLAZA, PITTSBURGH, PA, UNITED STATES, 15222-2401",https://www.pnc.com,2024-12-31,2023-12-31,33694000000.0,31901000000.0,5889000000.0,5578000000.0,20012000000.0,20748000000.0,5.620513463527789,5.575475080674077,-3.547329863119337
POOL,Common Stock,Pool Corporation,"Pool Corporation is the leading wholesale distributor of swimming pool supplies and related outdoor products globally, catering to both residential and commercial sectors. With a comprehensive range of offerings and an expansive distribution network, PoolCorp effectively capitalizes on the increasing consumer interest in outdoor living and leisure. The company’s focus on quality, combined with strategic acquisitions, bolsters its competitive position and supports sustainable growth in the dynamic pool and spa industry. As a key player in this market, Pool Corporation is well-positioned to benefit from ongoing trends in recreational investments.",945841,NASDAQ,USD,USA,INDUSTRIALS,INDUSTRIAL DISTRIBUTION,"109 NORTHPARK BOULEVARD, COVINGTON, LA, UNITED STATES, 70433-5001",https://www.poolcorp.com,2024-12-31,2023-12-31,5310953000.0,5541595000.0,434325000.0,523229000.0,1575347000.0,1660044000.0,-4.162014726806993,-16.99141293773854,-5.102093679444641
PPG,Common Stock,PPG Industries Inc,"PPG Industries, Inc. is a prominent American multinational specializing in paints, coatings, and specialty materials, recognized for its strong commitment to innovation and sustainability. Based in Pittsburgh, Pennsylvania, PPG operates in over 70 countries, catering to diverse markets such as automotive, aerospace, and industrial sectors. As a Fortune 500 company, PPG strategically invests in research and development to enhance its product portfolio and sustain its competitive advantage globally. The company's extensive international presence, coupled with a customer-focused approach, underpins its potential for continued growth and adaptability in a dynamic market landscape.",79879,NYSE,USD,USA,BASIC MATERIALS,SPECIALTY CHEMICALS,"ONE PPG PLACE, PITTSBURGH, PA, UNITED STATES, 15272",https://www.ppg.com,2024-12-31,2023-12-31,15845000000.0,16242000000.0,1116000000.0,1270000000.0,6593000000.0,6564000000.0,-2.4442802610515946,-12.125984251968504,0.4418037781840341
PPL,Common Stock,PPL Corporation,"PPL Corporation is a prominent energy provider based in Allentown, Pennsylvania, recognized for its integrated operations in electricity generation, transmission, and distribution. The company serves millions of customers across several states, underpinned by a strong portfolio of regulated utilities and a commitment to advancing renewable energy initiatives. PPL is focused on sustainability and minimizing carbon emissions, effectively positioning itself as a key contributor to the transition towards a cleaner energy landscape. Through ongoing innovation and strategic expansion, PPL Corporation aims to enhance operational efficiency and deliver long-term value to its shareholders.",922224,NYSE,USD,USA,UTILITIES,UTILITIES - REGULATED ELECTRIC,"645 HAMILTON STREET, ALLENTOWN, PA, UNITED STATES, 18101",https://www.pplweb.com,2024-12-31,2023-12-31,8462000000.0,8312000000.0,888000000.0,740000000.0,3393000000.0,3276000000.0,1.8046198267564966,20.0,3.571428571428571
PFG,Common Stock,Principal Financial Group Inc,"Principal Financial Group Inc. (PFG), based in Des Moines, Iowa, is a prominent financial services provider that excels in investment management and insurance solutions. The company offers a comprehensive range of products, including retirement plans, asset management services, and various insurance options, catering to millions of clients globally. Recognized for its focus on sustainability and innovative practices, Principal Financial Group is dedicated to empowering individuals and businesses to achieve financial security and growth through technology-driven insights and customized financial strategies.",1126328,NASDAQ,USD,USA,FINANCIAL SERVICES,ASSET MANAGEMENT,"711 HIGH STREET, DES MOINES, IA, UNITED STATES, 50392",https://www.principal.com,2024-12-31,2023-12-31,16127700000.0,13665800000.0,1571000000.0,623200000.0,7353400000.0,5900100000.0,18.015044856503096,152.0860077021823,24.631785901933863
